date,Open,High,Low,Close,Volume,SMA_20,RSI_14,close_BBL_20_2.0,close_BBM_20_2.0,close_BBU_20_2.0,close_BBB_20_2.0,close_BBP_20_2.0,EMA_20,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-08-26 00:00:00+05:30,1507.0,1523.0,1503.0,1512.6,8816114,1485.14,55.6494804774,1438.779417605,1485.14,1531.500582395,6.2432608906,0.7961567627,1493.2844096842,-3.490065675273854,5.616346895541428,-9.106412570815282
2024-08-27 00:00:00+05:30,1510.5,1513.5,1499.45,1500.45,6251156,1484.1575,51.4892341953,1440.0226920249,1484.1575,1528.2923079751,5.9474561123,0.6845765366,1493.9668468571,-2.545124664920877,5.249030324715524,-7.794154989636401
2024-08-28 00:00:00+05:30,1505.0,1507.5,1493.0,1498.3,9610286,1483.415,50.7660019937,1440.7820890039,1483.415,1526.0479109961,5.7479412027,0.6745717059,1494.3795281088,-1.9472919683205419,4.677490417052688,-6.62478238537323
2024-08-29 00:00:00+05:30,1503.1,1537.0,1494.0,1520.9,38335358,1484.19,57.5205309069,1439.4740118079,1484.19,1528.9059881921,6.0256420259,0.9104795788,1496.9052873365,0.34613583634723,5.576734577376368,-5.230598741029138
2024-08-30 00:00:00+05:30,1534.0,1539.7,1503.3,1509.6,41620730,1483.905,53.5636344447,1439.9190715683,1483.905,1527.8909284317,5.9284022133,0.7920820466,1498.1143075902,1.2376119130944971,5.174568523298909,-3.936956610204412
2024-09-02 00:00:00+05:30,1510.9,1526.8,1506.6,1516.25,11240852,1484.7525,55.5035595191,1438.9952330908,1484.7525,1530.5097669092,6.1636221403,0.8441803032,1499.8415163911,2.452442321792887,5.111519145597839,-2.659076823804952
2024-09-03 00:00:00+05:30,1521.25,1523.0,1507.5,1509.1,10923800,1487.8425,52.9426091855,1444.3274764449,1487.8425,1531.3575235551,5.84941263,0.7442547224,1500.7232767348,2.8059140970206045,4.371992736660445,-1.5660786396398407
2024-09-04 00:00:00+05:30,1500.7,1517.5,1499.5,1514.55,11983304,1490.7675,54.6598774858,1448.3429755477,1490.7675,1533.1920244523,5.6916352754,0.7802918867,1502.040107522,3.4856322787857152,4.041368734740445,-0.5557364559547295
2024-09-05 00:00:00+05:30,1519.05,1525.8,1487.05,1493.0,16264168,1492.1775,47.3082623666,1451.458677878,1492.1775,1532.896322122,5.4576378644,0.5100997519,1501.1791449009,2.2593643895268087,2.252080676385231,0.007283713141578163
2024-09-06 00:00:00+05:30,1492.5,1497.0,1461.6,1464.8,19394228,1492.9625,39.7702193446,1455.0899654268,1492.9625,1530.8350345732,5.0734743268,0.1281936195,1497.7144644341,-0.9767071976646093,-0.78719272864495,-0.18951446901965935
2024-09-09 00:00:00+05:30,1466.5,1469.9,1455.6,1462.45,9010298,1492.37,39.2095371456,1453.0066998335,1492.37,1531.7333001665,5.2752735805,0.1199505647,1494.3559440118,-3.688424740932305,-2.7991282175301166,-0.8892965234021886
2024-09-10 00:00:00+05:30,1460.5,1472.05,1457.6,1461.5,10768260,1492.415,38.9703523655,1453.1952842948,1492.415,1531.6347157052,5.2558726233,0.1058742466,1491.2268064869,-5.846739913111833,-3.9659547117677154,-1.8807852013441173
2024-09-11 00:00:00+05:30,1463.05,1468.75,1447.55,1451.5,9760202,1491.81,36.4497873603,1450.5126804744,1491.81,1533.1073195256,5.5365387718,0.0119537967,1487.4433011072,-8.268818866663878,-5.110426932255809,-3.1583919344080695
2024-09-12 00:00:00+05:30,1457.0,1486.0,1445.9,1479.8,22349376,1492.7075,46.9141637387,1453.3174723915,1492.7075,1532.0975276085,5.2776619141,0.3361577691,1486.7153676684,-7.814677660852794,-3.7250285811557795,-4.089649079697015
2024-09-13 00:00:00+05:30,1476.4,1483.15,1469.5,1472.6,8711328,1492.4275,44.8889693199,1452.5523263327,1492.4275,1532.3026736673,5.3436664317,0.2513803932,1485.3710469381,-7.944171842500737,-3.083618210242977,-4.860553632257759
2024-09-16 00:00:00+05:30,1477.55,1480.9,1464.75,1471.35,5481774,1491.575,44.5295731253,1450.6759718942,1491.575,1532.4740281058,5.4840055788,0.2527447358,1484.0357091344,-8.05481062478907,-2.555405594025048,-5.499405030764022
2024-09-17 00:00:00+05:30,1474.0,1477.5,1466.6,1472.3,5935328,1490.3925,44.8906976881,1448.7077992694,1490.3925,1532.0772007306,5.5937883115,0.2829839284,1482.9180225502,-7.973917241969048,-1.9796097689640204,-5.994307473005027
2024-09-18 00:00:00+05:30,1470.0,1482.0,1460.55,1463.45,8574714,1488.63,42.1385040681,1445.5421200336,1488.63,1531.7178799664,5.7889307573,0.2078064641,1481.0639251645,-8.525651289708776,-2.0250750533629986,-6.500576236345777
2024-09-19 00:00:00+05:30,1466.25,1476.5,1455.55,1469.7,16955902,1487.21,44.716258182,1443.595408405,1487.21,1530.824591595,5.8652902542,0.2992644278,1479.9816465774,-8.36218763720035,-1.489289120683658,-6.872898516516692
2024-09-20 00:00:00+05:30,1474.0,1495.0,1471.4,1485.9,30897320,1486.505,50.8308091956,1443.2861279647,1486.505,1529.7238720353,5.8148303619,0.4930007428,1480.5452992843,-6.846514546064782,0.0211071763615287,-6.8676217224263105
2024-09-23 00:00:00+05:30,1491.0,1501.5,1488.95,1493.4,8832314,1485.545,53.400491371,1443.8616352126,1485.545,1527.2283647874,5.6118616114,0.59422224,1481.7695564953,-4.982707827413606,1.5079311160101643,-6.49063894342377
2024-09-24 00:00:00+05:30,1488.5,1500.5,1487.9,1489.4,17137444,1484.9925,51.8442729534,1443.8242807648,1484.9925,1526.1607192352,5.544569314,0.5535303698,1482.4962654005,-3.7847657221752797,2.1646985769987923,-5.949464299174072
2024-09-25 00:00:00+05:30,1483.9,1496.5,1480.2,1493.95,7069002,1484.775,53.5041487395,1443.8450293184,1484.775,1525.7049706816,5.5132893107,0.612081683,1483.5870972671,-2.440112896450728,2.8074811221786753,-5.247594018629403
2024-09-26 00:00:00+05:30,1490.65,1504.0,1488.05,1497.95,18818998,1483.6275,54.9735114126,1445.6313360489,1483.6275,1521.6236639511,5.1220625057,0.6884729735,1484.9549927655,-1.0397140968493659,3.3663039374240302,-4.406018034273396
2024-09-27 00:00:00+05:30,1499.0,1533.5,1492.0,1526.2,20597478,1484.4575,63.6987858357,1443.6099508079,1484.4575,1525.3050491921,5.5033639147,1.0109547675,1488.8830886926,2.322874297104363,5.3831138651022075,-3.0602395679978445
2024-09-30 00:00:00+05:30,1519.4,1525.0,1474.4,1476.6,27008814,1482.475,46.617864334,1444.2258627548,1482.475,1520.7241372452,5.1601729871,0.4232008821,1487.7132707219,0.9742142149073061,3.2275630263241206,-2.2533488114168145
2024-10-01 00:00:00+05:30,1480.65,1487.95,1462.8,1464.8,16431642,1480.26,43.6210407368,1443.3266194344,1480.26,1517.1933805656,4.9901207309,0.2907042388,1485.5310544627,-1.0348409972402806,0.974806251341227,-2.0096472485815076
2024-10-03 00:00:00+05:30,1436.6,1449.4,1402.1,1407.0,37757294,1474.8825,32.5746751203,1429.2026436627,1474.8825,1520.5623563373,6.1943722754,-0.2430244471,1478.0519064186,-7.207920254652208,-4.15861840485656,-3.049301849795648
2024-10-04 00:00:00+05:30,1403.9,1417.35,1381.8,1386.5,37072876,1469.5575,29.7017992902,1410.6518867276,1469.5575,1528.4631132724,8.0167823678,-0.205004968,1469.3326772359,-13.597564456275222,-8.438610085183658,-5.158954371091563
2024-10-07 00:00:00+05:30,1393.5,1396.5,1361.4,1370.7,22181340,1464.8525,27.6758627393,1391.8363546964,1464.8525,1537.8686453036,9.9690781568,-0.1447375413,1459.9390889277,-19.709136814170506,-11.640145954463154,-8.068990859707352
2024-10-08 00:00:00+05:30,1373.0,1401.0,1365.1,1397.35,17020808,1461.5975,35.6489011744,1382.8628794383,1461.5975,1540.3321205617,10.7737760309,0.0919996849,1453.9782233155,-22.146874281875853,-11.2623067377348,-10.884567544141053
2024-10-09 00:00:00+05:30,1397.5,1401.0,1372.5,1374.6,14310610,1457.2525,32.3684651437,1369.8606498365,1457.2525,1544.6443501635,11.9940573323,0.0271155157,1446.4183925236,-25.619211337407023,-11.787715034612777,-13.831496302794246
2024-10-10 00:00:00+05:30,1380.0,1386.0,1369.4,1371.05,22358646,1453.23,31.8755471086,1358.0871106178,1453.23,1548.3728893822,13.0939891665,0.0681232695,1439.2404503785,-28.330937391314137,-11.599552870815913,-16.731384520498224
2024-10-11 00:00:00+05:30,1370.0,1383.3,1368.8,1372.1,7980122,1447.845,32.2043985498,1347.2895481339,1447.845,1548.4004518661,13.8903614498,0.1233670149,1432.846121771,-30.0488887168392,-10.654003357072781,-19.39488535976642
2024-10-14 00:00:00+05:30,1379.45,1380.1,1368.25,1372.5,12221432,1442.84,32.3383953387,1337.8447115343,1442.84,1547.8352884657,14.5539752801,0.1650325885,1427.0988720785,-31.020515667414656,-9.300504246118589,-21.720011421296068
2024-10-15 00:00:00+05:30,1358.5,1371.7,1340.7,1344.0,33762794,1436.4725,28.079884626,1323.986343185,1436.4725,1548.958656815,15.6614424314,0.0889605325,1419.1846937853,-33.70175597721118,-9.585395644732085,-24.116360332479093
2024-10-16 00:00:00+05:30,1340.0,1364.0,1337.6,1354.1,20034438,1430.5625,31.5214425109,1313.8845377492,1430.5625,1547.2404622508,16.3121796148,0.1723352957,1412.9861515201,-34.612679228735715,-8.397055117005294,-26.21562411173042
2024-10-17 00:00:00+05:30,1365.7,1368.45,1352.05,1356.4,15543660,1425.21,32.315740622,1305.2814896282,1425.21,1545.1385103718,16.8295914808,0.2131207592,1407.5969942324,-34.74844326649759,-6.826255323813733,-27.922187942683856
2024-10-18 00:00:00+05:30,1352.2,1368.4,1341.3,1359.3,12082452,1419.69,33.3652457672,1298.3066419973,1419.69,1541.0733580027,17.0999807004,0.2512426704,1402.997280496,-34.22747841555315,-5.044232378295433,-29.183246037257717
2024-10-21 00:00:00+05:30,1367.1,1374.0,1357.7,1369.2,14067408,1413.855,36.9589490442,1294.5619746381,1413.855,1533.1480253619,16.8748599201,0.3128348247,1399.7784918773,-32.63951474697228,-2.765014967771652,-29.87449977920063
2024-10-22 00:00:00+05:30,1369.2,1376.0,1340.2,1343.35,15831960,1406.3525,32.0920833359,1289.1587054757,1406.3525,1523.5462945243,16.6663470964,0.2312037713,1394.4043497938,-33.08553164769114,-2.56882549479241,-30.51670615289873
2024-10-23 00:00:00+05:30,1337.5,1357.5,1335.0,1338.5,17214742,1398.8075,31.2603400157,1284.5792536027,1398.8075,1513.0357463973,16.3322324762,0.2360219477,1389.0801260039,-33.44482657961976,-2.342496341376819,-31.10233023824294
2024-10-24 00:00:00+05:30,1335.3,1343.7,1323.1,1339.8,22155934,1391.1,31.7707839983,1282.9499745724,1391.1,1499.2500254276,15.5488498926,0.2628294594,1384.3867806702,-33.2414841293687,-1.7113231129006081,-31.530161016468092
2024-10-25 00:00:00+05:30,1343.5,1344.35,1322.0,1327.85,18597496,1382.595,29.5952216122,1282.976648779,1382.595,1482.213351221,14.4103444929,0.2252263296,1379.0023253683,-33.65662626516223,-1.7011721989553124,-31.95545406620692
2024-10-28 00:00:00+05:30,1337.0,1353.0,1322.1,1334.35,10824350,1373.0025,32.3103839151,1296.211950614,1373.0025,1449.793049386,11.1857843501,0.24832515,1374.7497229522,-33.07981026026937,-0.8994849552499602,-32.18032530501941
2024-10-29 00:00:00+05:30,1328.1,1343.2,1320.3,1340.0,12008361,1366.1725,34.6688714981,1304.678293159,1366.1725,1427.666706841,9.0024073594,0.2871954014,1371.4402255282,-31.800198743498413,0.3041012492167994,-32.10429999271521
2024-10-30 00:00:00+05:30,1335.0,1350.0,1325.35,1343.9,11984423,1360.1275,36.3182760827,1317.8296812028,1360.1275,1402.4253187972,6.2196843748,0.3081756878,1368.8173469065,-30.124147569463958,1.5841219386010081,-31.708269508064966
2024-10-31 00:00:00+05:30,1340.0,1343.0,1326.15,1332.05,9331650,1356.38,33.546885892,1318.2854675839,1356.38,1394.4745324161,5.6170884879,0.1806628346,1365.3156948202,-29.413006079044408,1.8362107432164478,-31.249216822260856
2024-11-01 00:00:00+05:30,1333.05,1341.95,1333.0,1338.65,2127335,1353.9875,36.4553372022,1317.7973787651,1353.9875,1390.1776212349,5.3457097994,0.2880982506,1362.7761048373,-27.994157263712168,2.6040476468389535,-30.59820491055112
2024-11-04 00:00:00+05:30,1337.85,1340.0,1285.1,1302.15,19796890,1350.56,28.9175817363,1308.7952110026,1350.56,1392.3247889974,6.1848105967,-0.0795551847,1357.0021900909,-29.475182752968067,0.8984177260664445,-30.37360047903451
2024-11-05 00:00:00+05:30,1293.0,1309.55,1286.15,1305.3,16267479,1345.9575,30.2578103196,1305.5669283898,1345.9575,1386.3480716102,6.0017603246,-0.0033043403,1352.078171987,-30.048348788676094,0.26020135228673524,-30.30855014096283
2024-11-06 00:00:00+05:30,1310.0,1328.3,1300.2,1325.35,21625209,1343.495,38.2398442695,1304.40538629,1343.495,1382.58461371,5.8190932918,0.2679050996,1349.5326317977,-28.555548972906536,1.402400934445037,-29.957949907351573
2024-11-07 00:00:00+05:30,1324.0,1324.0,1302.6,1305.65,9611974,1340.225,34.1091298994,1299.9780187468,1340.225,1380.4719812532,6.0060036566,0.0704646793,1345.3533335313,-28.632067077669717,1.0607062637454874,-29.692773341415204
2024-11-08 00:00:00+05:30,1297.65,1301.65,1275.0,1283.75,19814406,1335.8075,30.2031989135,1291.3502815198,1335.8075,1380.2647184802,6.6562313028,-0.0854785992,1339.4863493855,-30.11273434404916,-0.3359688021071605,-29.776765541941998
2024-11-11 00:00:00+05:30,1278.95,1286.0,1267.0,1272.7,9056552,1330.8175,28.4339307134,1281.7860073142,1330.8175,1379.8489926858,7.368627582,-0.0926548104,1333.1257446821,-31.811117708374468,-1.6274817331459737,-30.183635975228494
2024-11-12 00:00:00+05:30,1275.55,1289.3,1267.5,1274.25,10671091,1327.33,29.0616649614,1272.9180766743,1327.33,1381.7419233257,8.1987031598,0.0122392597,1327.5185309028,-32.65559336181013,-1.9775659092653086,-30.678027452544825
2024-11-13 00:00:00+05:30,1270.25,1275.45,1249.5,1252.05,14633633,1322.2275,25.5983879136,1260.2064997259,1322.2275,1384.2485002741,9.3812903262,-0.0657559511,1320.3310517692,-34.71601624285745,-3.2303910322501004,-31.48562521060735
2024-11-14 00:00:00+05:30,1253.6,1272.6,1251.1,1267.6,12612633,1317.7875,31.7349775552,1253.5144039566,1317.7875,1382.0605960434,9.7546980895,0.1095761439,1315.3090468388,-34.69422771669383,-2.5668820048691856,-32.127345711824645
2024-11-18 00:00:00+05:30,1267.6,1272.9,1243.9,1260.75,13620611,1312.86,30.5400029576,1246.9820249249,1312.86,1378.7379750751,10.0357959074,0.1044960403,1310.1129471399,-34.828219866090194,-2.1606993234124374,-32.66752054267776
2024-11-19 00:00:00+05:30,1260.75,1281.5,1235.15,1241.65,14183746,1306.4825,27.4376264956,1238.9802683702,1306.4825,1373.9847316298,10.3334306628,0.0197751361,1303.5926664599,-36.059943403468196,-2.713938288632349,-33.34600511483585
2024-11-21 00:00:00+05:30,1241.65,1243.95,1217.25,1223.0,19433843,1300.465,24.7895847564,1226.0759342712,1300.465,1374.8540657288,11.4403795148,-0.0206746398,1295.9171744161,-38.101778728725094,-3.804618891111396,-34.2971598376137
2024-11-22 00:00:00+05:30,1229.4,1268.85,1222.45,1265.4,20471957,1296.81,39.1645476403,1223.0748279313,1296.81,1370.5451720687,11.3717772177,0.287008024,1293.0107768527,-35.88496277297236,-1.2702423482869278,-34.61472042468543
2024-11-25 00:00:00+05:30,1290.0,1304.45,1282.45,1287.0,28923341,1294.17,44.9382132033,1223.0460490411,1294.17,1365.2939509589,10.9914386764,0.4495950386,1292.4383219143,-32.016118787433925,2.0788813098012042,-34.09500009723513
2024-11-26 00:00:00+05:30,1294.95,1297.85,1284.2,1295.7,9247557,1292.5625,47.1152969579,1223.122742836,1292.5625,1362.002257164,10.7445105616,0.5225915249,1292.7489579225,-27.926100066144045,4.935120024872873,-32.86122009101692
2024-11-27 00:00:00+05:30,1293.5,1303.85,1286.0,1293.2,9572746,1290.505,46.5457749107,1223.7533041414,1290.505,1357.2566958586,10.3450503266,0.5201867531,1292.7919143108,-24.60285348888101,6.606693281708729,-31.20954677058974
2024-11-28 00:00:00+05:30,1289.95,1296.6,1269.05,1270.8,15027412,1287.045,41.6838411913,1223.8341710227,1287.045,1350.2558289773,9.8226291975,0.3715014479,1290.6974462812,-23.505690461237464,6.163085047481822,-29.668775508719285
2024-11-29 00:00:00+05:30,1280.0,1299.5,1275.25,1292.2,13202307,1284.46,47.3428051396,1226.7738092781,1284.46,1342.1461907219,8.9821700515,0.5670871131,1290.8405466354,-20.671096175063894,7.198143466924314,-27.86923964198821
2024-12-02 00:00:00+05:30,1288.0,1311.35,1277.05,1309.15,11024152,1283.315,51.368204163,1228.6212151611,1283.315,1338.0087848389,8.5238284971,0.736178572,1292.5843040987,-16.862555396152175,8.805347396668829,-25.667902792821003
2024-12-03 00:00:00+05:30,1317.0,1326.8,1307.0,1323.3,16869482,1282.5475,54.4955540231,1230.620421563,1282.5475,1334.474578437,8.0974901026,0.8924012406,1295.5096084702,-12.55771512325964,10.488150135649093,-23.045865258908734
2024-12-04 00:00:00+05:30,1326.0,1328.4,1304.05,1308.95,19608540,1282.8875,50.9193740818,1230.3658294725,1282.8875,1335.4091705275,8.1880399532,0.7481118721,1296.7896457588,-10.186598497793739,10.287413408891997,-20.474011906685735
2024-12-05 00:00:00+05:30,1314.35,1329.95,1306.15,1322.05,16858723,1283.725,53.8939192966,1229.300772858,1283.725,1338.149227142,8.4791099561,0.8520950321,1299.1953937818,-7.167785204362644,10.644981361858473,-17.812766566221118
2024-12-06 00:00:00+05:30,1323.9,1323.9,1310.0,1311.55,9037514,1283.035,51.2147026987,1230.4193169768,1283.035,1335.6506830232,8.2017533463,0.7709743404,1300.3720229454,-5.558540769858382,9.80338063709019,-15.361921406948571
2024-12-09 00:00:00+05:30,1303.0,1315.0,1293.1,1295.15,14650002,1282.51,47.2626279027,1230.602634434,1282.51,1334.417365566,8.0946527615,0.6217553604,1299.8746874268,-5.5426536400350415,7.855414213530825,-13.398067853565866
2024-12-10 00:00:00+05:30,1289.25,1294.9,1280.2,1284.85,16043729,1282.565,44.918230668,1230.6501649333,1282.565,1334.4798350667,8.0954704154,0.522007197,1298.4437648147,-6.2886947361555485,5.6874984939282545,-11.976193230083803
